UPDATE `performance_schema` . `setup_consumers` SET `ENABLED` = ? WHERE NAME LIKE ?,0.00010376799999889386
UPDATE `performance_schema` . `setup_consumers` SET `ENABLED` = ? WHERE NAME LIKE ?,8.59200000000726e-05
NULL,4.613999999847351e-06
SELECT @@`version_comment` LIMIT ?,0.00010244099999923151
SELECT `no_w_id` FROM `bmsql_new_order` LIMIT ?,0.033724397000000295
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.009744187999999099
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.025322836999999154
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,6.783355509
SELECT `d_state` FROM `bmsql_district` LIMIT ?,0.0014071199999996509
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.02085508799999758
DELETE FROM `bmsql_item` WHERE `i_id` = ?,0.023799009999997622
UPDATE `bmsql_item` SET `i_name` = ? WHERE `i_id` = ?,0.009981022999998146
SELECT DISTINCTROW `ol_w_id` , `ol_d_id` FROM `bmsql_order_line` LIMIT ?,0.09923701499999993
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.0444443519999993
DELETE FROM `bmsql_history` WHERE `h_data` = ?,4.341250529
UPDATE `bmsql_item` SET `i_name` = ? WHERE `i_id` = ?,0.005707857999997401
SELECT DISTINCTROW `d_zip` , `d_street_1` FROM `bmsql_district` LIMIT ?,0.00020348199999986605
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.007998934999999818
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.015167358999999436
UPDATE `bmsql_stock` SET `s_dist_04` = ? WHERE `s_i_id` = ?,0.5707806640000008
SELECT DISTINCTROW `c_street_2` , `c_id` FROM `bmsql_customer` LIMIT ?,0.0002767870000006667
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.0022709200000008423
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.0005975569999989716
UPDATE `bmsql_history` SET `h_data` = ? WHERE `h_c_id` = ?,2.881634381999998
SELECT `o_c_id` FROM `bmsql_oorder` LIMIT ?,0.021366663999998536
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.0007505539999996813
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.013151790000001995
SELECT @@`version_comment` LIMIT ?,0.00012996400000275798
SELECT * FROM `performance_schema` . `events_statements_history_long`,0.425835315999997
NULL,1.7427000003067405e-05
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,10.516131922999996
SELECT `i_price` FROM `bmsql_item` LIMIT ?,0.008905975999994098
INSERT INTO `bmsql_district` ( `d_id` , `d_w_id` , `d_name` , `d_street_1` , `d_street_2` , `d_city` , `d_state` , `d_zip` , `d_tax` , `d_ytd` , `d_next_o_id` ) VALUES (...),0.013832102999998597
DELETE FROM `bmsql_district` WHERE `d_tax` = ?,0.04414303899999794
UPDATE `bmsql_district` SET `d_street_2` = ? WHERE `d_id` = ?,0.0011952719999968053
SELECT `h_w_id` FROM `bmsql_history` LIMIT ?,0.010028132000002188
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.006769625000003998
DELETE FROM `bmsql_item` WHERE `i_id` = ?,0.03459958799999896
UPDATE `bmsql_customer` SET `c_street_2` = ? WHERE `c_id` = ?,10.677161538
SELECT `i_data` FROM `bmsql_item` LIMIT ?,0.0005694030000000794
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.007532173000001308
DELETE FROM `bmsql_item` WHERE `i_id` = ?,0.032443866000001265
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,11.895431201000001
SELECT DISTINCTROW `o_ol_cnt` , `o_c_id` FROM `bmsql_oorder` LIMIT ?,0.05572687600000137
INSERT INTO `bmsql_new_order` ( `no_o_id` , `no_d_id` , `no_w_id` ) VALUES (...),0.03780623400000138
DELETE FROM `bmsql_new_order` WHERE `no_o_id` = ?,1.4343776100000056
UPDATE `bmsql_customer` SET `c_street_2` = ? WHERE `c_id` = ?,14.649270672
SELECT `c_credit_lim` FROM `bmsql_customer` LIMIT ?,0.011290101000000163
INSERT INTO `bmsql_new_order` ( `no_o_id` , `no_d_id` , `no_w_id` ) VALUES (...),0.025893408999991152
DELETE FROM `bmsql_new_order` WHERE `no_o_id` = ?,1.465301126
UPDATE `bmsql_customer` SET `c_street_2` = ? WHERE `c_id` = ?,13.333014117000005
SELECT DISTINCTROW `h_w_id` , `h_d_id` FROM `bmsql_history` LIMIT ?,0.03675234500001068
INSERT INTO `bmsql_district` ( `d_id` , `d_w_id` , `d_name` , `d_street_1` , `d_street_2` , `d_city` , `d_state` , `d_zip` , `d_tax` , `d_ytd` , `d_next_o_id` ) VALUES (...),0.02663781299999357
DELETE FROM `bmsql_district` WHERE `d_tax` = ?,0.025513400000008346
UPDATE `bmsql_warehouse` SET `w_street_1` = ? WHERE `w_id` = ?,0.004764226999995458
SELECT DISTINCTROW `o_carrier_id` , `o_w_id` FROM `bmsql_oorder` LIMIT ?,0.03349989100000528
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.03660998700000562
DELETE FROM `bmsql_history` WHERE `h_data` = ?,4.606562509
UPDATE `bmsql_stock` SET `s_dist_03` = ? WHERE `s_i_id` = ?,0.6150885309999978
SELECT DISTINCTROW `i_name` , `i_id` FROM `bmsql_item` LIMIT ?,0.011388619000001654
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.007942202999998926
DELETE FROM `bmsql_item` WHERE `i_id` = ?,0.009326693999994973
UPDATE `bmsql_warehouse` SET `w_street_1` = ? WHERE `w_id` = ?,0.0031209180000075776
SELECT DISTINCTROW `d_state` , `d_street_1` FROM `bmsql_district` LIMIT ?,0.00022678800000619503
INSERT INTO `bmsql_new_order` ( `no_o_id` , `no_d_id` , `no_w_id` ) VALUES (...),0.06446591099999921
DELETE FROM `bmsql_new_order` WHERE `no_o_id` = ?,1.4116155759999884
UPDATE `bmsql_warehouse` SET `w_street_1` = ? WHERE `w_id` = ?,0.0010272389999954612
SELECT `d_ytd` FROM `bmsql_district` LIMIT ?,0.00015729700000122193
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.000800971999993294
DELETE FROM `bmsql_history` WHERE `h_data` = ?,2.9722120179999933
UPDATE `bmsql_stock` SET `s_dist_03` = ? WHERE `s_i_id` = ?,0.4872859710000057
SELECT `no_d_id` FROM `bmsql_new_order` LIMIT ?,0.00027438500001153443
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.007027821000008316
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.012372576000004187
UPDATE `bmsql_stock` SET `s_dist_01` = ? WHERE `s_i_id` = ?,0.6194415559999982
SELECT DISTINCTROW `w_city` , `w_state` FROM `bmsql_warehouse` LIMIT ?,0.00024292000000514236
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.002153970999998478
DELETE FROM `bmsql_history` WHERE `h_data` = ?,2.9804241169999983
UPDATE `bmsql_history` SET `h_data` = ? WHERE `h_c_id` = ?,2.861196628000002
SELECT `s_dist_01` FROM `bmsql_stock` LIMIT ?,0.008332217000003084
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.010745796999998447
DELETE FROM `bmsql_history` WHERE `h_data` = ?,3.1690032660000043
UPDATE `bmsql_district` SET `d_street_2` = ? WHERE `d_id` = ?,0.014414287999997555
SELECT DISTINCTROW `no_d_id` , `no_w_id` FROM `bmsql_new_order` LIMIT ?,0.004365403999997852
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.0023886340000132122
DELETE FROM `bmsql_item` WHERE `i_id` = ?,0.0006208869999966282
UPDATE `bmsql_history` SET `h_data` = ? WHERE `h_c_id` = ?,2.877676215000008
SELECT `c_since` FROM `bmsql_customer` LIMIT ?,0.015203791000004685
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.000762889000000655
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.0012170319999995627
UPDATE `bmsql_stock` SET `s_dist_03` = ? WHERE `s_i_id` = ?,0.47155796400001293
SELECT DISTINCTROW `w_tax` , `w_state` FROM `bmsql_warehouse` LIMIT ?,0.00022003499999811993
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.0006892979999975068
DELETE FROM `bmsql_history` WHERE `h_data` = ?,3.863235595000006
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,10.303258142999994
SELECT DISTINCTROW `i_data` , `i_id` FROM `bmsql_item` LIMIT ?,0.0005160730000000058
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.006627207000008184
DELETE FROM `bmsql_history` WHERE `h_data` = ?,3.059308752999982
UPDATE `bmsql_stock` SET `s_dist_02` = ? WHERE `s_i_id` = ?,0.4937806400000113
SELECT `i_name` FROM `bmsql_item` LIMIT ?,0.00023920000000998698
INSERT INTO `bmsql_new_order` ( `no_o_id` , `no_d_id` , `no_w_id` ) VALUES (...),0.02605856300002074
DELETE FROM `bmsql_new_order` WHERE `no_o_id` = ?,1.9939341539999873
UPDATE `bmsql_warehouse` SET `w_street_1` = ? WHERE `w_id` = ?,0.0007588059999932284
SELECT `h_data` FROM `bmsql_history` LIMIT ?,0.00011473499998260195
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.0059570580000070095
DELETE FROM `bmsql_item` WHERE `i_id` = ?,0.0027782339999760097
UPDATE `bmsql_warehouse` SET `w_street_2` = ? WHERE `w_id` = ?,0.007146386999977494
SELECT DISTINCTROW `d_ytd` , `d_city` FROM `bmsql_district` LIMIT ?,0.00015715199998567186
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.007407408000005944
DELETE FROM `bmsql_history` WHERE `h_data` = ?,3.081280536999998
UPDATE `bmsql_stock` SET `s_dist_01` = ? WHERE `s_i_id` = ?,0.7083621290000224
SELECT `d_tax` FROM `bmsql_district` LIMIT ?,0.00025754500001085034
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.003694181999975399
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.007501670000010563
UPDATE `bmsql_stock` SET `s_dist_03` = ? WHERE `s_i_id` = ?,0.36636745799998494
SELECT `i_data` FROM `bmsql_item` LIMIT ?,0.00020216600000821927
INSERT INTO `bmsql_district` ( `d_id` , `d_w_id` , `d_name` , `d_street_1` , `d_street_2` , `d_city` , `d_state` , `d_zip` , `d_tax` , `d_ytd` , `d_next_o_id` ) VALUES (...),0.006309946000015998
DELETE FROM `bmsql_district` WHERE `d_tax` = ?,0.006932755000008228
UPDATE `bmsql_order_line` SET `ol_dist_info` = ? WHERE `ol_o_id` = ?,86.676697709
SELECT DISTINCTROW `c_middle` , `c_last` FROM `bmsql_customer` LIMIT ?,0.016967058000005864
INSERT INTO `bmsql_warehouse` ( `w_id` , `w_name` , `w_street_1` , `w_street_2` , `w_city` , `w_state` , `w_zip` , `w_tax` , `w_ytd` ) VALUES (...),0.008044614999988653
DELETE FROM `bmsql_warehouse` WHERE `w_id` = ?,0.02661508500000309
UPDATE `bmsql_warehouse` SET `w_street_2` = ? WHERE `w_id` = ?,0.012604863000007072
SELECT DISTINCTROW `hist_id` , `h_date` FROM `bmsql_history` LIMIT ?,0.013849026000002596
INSERT INTO `bmsql_new_order` ( `no_o_id` , `no_d_id` , `no_w_id` ) VALUES (...),0.02457490400001916
DELETE FROM `bmsql_new_order` WHERE `no_o_id` = ?,1.312313682000024
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,7.655193316999998
SELECT DISTINCTROW `i_price` , `i_data` FROM `bmsql_item` LIMIT ?,0.009497578999997813
INSERT INTO `bmsql_district` ( `d_id` , `d_w_id` , `d_name` , `d_street_1` , `d_street_2` , `d_city` , `d_state` , `d_zip` , `d_tax` , `d_ytd` , `d_next_o_id` ) VALUES (...),0.01634792199999424
DELETE FROM `bmsql_district` WHERE `d_tax` = ?,0.05112513000000263
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,9.963219840999983
SELECT `no_w_id` FROM `bmsql_new_order` LIMIT ?,0.0028074580000065907
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.0743349010000145
DELETE FROM `bmsql_history` WHERE `h_data` = ?,4.723857786999986
UPDATE `bmsql_customer` SET `c_street_2` = ? WHERE `c_id` = ?,9.731093292999986
SELECT DISTINCTROW `w_street_2` , `w_name` FROM `bmsql_warehouse` LIMIT ?,0.00048420600001009007
INSERT INTO `bmsql_history` ( `h_c_id` , `h_c_d_id` , `h_c_w_id` , `h_d_id` , `h_w_id` , `h_date` , `h_amount` , `h_data` ) VALUES (...),0.0070633339999517375
DELETE FROM `bmsql_history` WHERE `h_data` = ?,5.077950482999995
UPDATE `bmsql_customer` SET `c_street_1` = ? WHERE `c_id` = ?,12.089180433000024
SELECT `i_data` FROM `bmsql_item` LIMIT ?,0.00987090299997817
INSERT INTO `bmsql_item` ( `i_id` , `i_im_id` , `i_name` , `i_price` , `i_data` ) VALUES (...),0.010884357000009004
